visitorid,num_items_viewed,view_count,firstview_to_cart,cart_to_transaction,bought_count,purchased,view_rate,purchase_rate
598009,1,21,,,1,1,0.047619047619047616,0.047619047619047616
1236803,1,1,,,0,0,1.0,0.0
1030782,1,1,,,0,0,1.0,0.0
140810,1,2,0.0966666666666666,0.1322222222222222,1,1,0.5,0.5
1353675,1,1,,,0,0,1.0,0.0
468709,1,1,,,0,0,1.0,0.0
877963,4,9,0.0047222222222222,0.2897222222222222,1,1,0.4444444444444444,0.1111111111111111
453011,2,2,,,0,0,1.0,0.0
89691,2,2,,,0,0,1.0,0.0
472,1,1,,,0,0,1.0,0.0
565848,1,1,,,0,0,1.0,0.0
1181406,4,14,989.0103472222222,0.1730555555555555,3,1,0.2857142857142857,0.21428571428571427
1174308,8,9,1126.0280555555555,0.0463888888888888,1,1,0.8888888888888888,0.1111111111111111
1251920,1,1,972.7,0.6444444444444445,1,1,1.0,1.0
727069,1,1,,,0,0,1.0,0.0
1163985,15,27,2706.8191666666667,0.0225,1,1,0.5555555555555556,0.037037037037037035
288615,15,34,,,1,1,0.4411764705882353,0.029411764705882353
269932,1,1,,,0,0,1.0,0.0
1123059,3,4,0.0188888888888888,0.1072222222222222,1,1,0.75,0.25
219309,1,2,,,0,0,0.5,0.0
21005,1,1,,,0,0,1.0,0.0
46513,1,1,,,0,0,1.0,0.0
240532,1,1,,,0,0,1.0,0.0
67015,1,1,1705.487777777778,0.0130555555555555,2,1,1.0,2.0
85916,1,4,0.0005555555555555,0.0358333333333333,1,1,0.25,0.25
491886,1,1,,,0,0,1.0,0.0
390022,19,29,18.72233333333333,18.68594444444444,2,1,0.6551724137931034,0.06896551724137931
448321,1,2,,,0,0,0.5,0.0
783088,2,2,0.0097222222222222,0.0383333333333333,1,1,1.0,0.5
724423,1,13,0.2995833333333333,0.3895833333333334,1,1,0.07692307692307693,0.07692307692307693
974391,1,1,,,0,0,1.0,0.0
778165,1,2,,,0,0,0.5,0.0
1274321,8,12,1914.3461111111112,0.1888888888888888,2,1,0.6666666666666666,0.16666666666666666
1180332,2,4,0.0655555555555555,0.7291666666666666,1,1,0.5,0.25
336757,5,10,0.0113888888888888,0.0591666666666666,1,1,0.5,0.1
694163,1,1,,,0,0,1.0,0.0
96947,1,1,,,1,1,1.0,1.0
1180110,14,21,,,1,1,0.6666666666666666,0.047619047619047616
417951,1,1,,,0,0,1.0,0.0
659293,1,1,0.0297222222222222,0.0286111111111111,1,1,1.0,1.0
941928,1,1,,,0,0,1.0,0.0
1175322,2,3,2.832222222222222,0.1625,1,1,0.6666666666666666,0.3333333333333333
932633,5,13,,,2,1,0.38461538461538464,0.15384615384615385
320057,1,1,,,0,0,1.0,0.0
1405627,1,1,,,0,0,1.0,0.0
1271388,1,12,0.0022222222222222,0.0216666666666666,1,1,0.08333333333333333,0.08333333333333333
1035296,2,2,,,0,0,1.0,0.0
684240,1,1,,,0,0,1.0,0.0
207489,1,1,,,0,0,1.0,0.0
1232280,1,1,,,0,0,1.0,0.0
549148,1,2,766.8894444444444,0.0202777777777777,1,1,0.5,0.5
101598,1,1,,,0,0,1.0,0.0
1187633,1,2,0.0080555555555555,0.0222222222222222,1,1,0.5,0.5
369300,1,1,,,0,0,1.0,0.0
1008581,1,1,,,0,0,1.0,0.0
718044,6,16,0.1388888888888889,3.6605555555555553,1,1,0.375,0.0625
419048,2,2,0.08,0.0458333333333333,1,1,1.0,0.5
1379131,1,1,,,0,0,1.0,0.0
494277,1,1,,,0,0,1.0,0.0
53164,2,3,0.0300925925925925,0.0585185185185185,2,1,0.6666666666666666,0.6666666666666666
3174,3,3,1002.7819444444444,0.0422222222222222,1,1,1.0,0.3333333333333333
1382101,3,7,,,0,0,0.42857142857142855,0.0
769006,6,8,1020.5977777777777,0.2141666666666667,1,1,0.75,0.125
798441,1,1,,,1,1,1.0,1.0
1235384,1,2,,,0,0,0.5,0.0
97424,1,1,,,0,0,1.0,0.0
1061273,1,4,1011.4208333333332,0.0152777777777777,1,1,0.25,0.25
410486,2,12,495.9558333333333,1.2341666666666666,1,1,0.16666666666666666,0.08333333333333333
195807,2,5,,,1,1,0.4,0.2
1369045,1,1,,,0,0,1.0,0.0
1326335,1,4,0.1286111111111111,-0.0125,1,1,0.25,0.25
198937,1,1,,,0,0,1.0,0.0
168761,1,2,,,1,1,0.5,0.5
1183412,2,6,2454.5275,315.4730555555556,1,1,0.3333333333333333,0.16666666666666666
563081,1,1,270.57,0.0619444444444444,1,1,1.0,1.0
233733,1,2,681.6294444444444,0.0380555555555555,2,1,0.5,1.0
898506,3,6,,,1,1,0.5,0.16666666666666666
1280466,1,1,,,0,0,1.0,0.0
166101,2,2,,,0,0,1.0,0.0
1369021,1,1,,,0,0,1.0,0.0
1257991,1,1,2883.3275,0.0455555555555555,1,1,1.0,1.0
966583,2,2,,,0,0,1.0,0.0
1178082,1,1,0.0072222222222222,0.0469444444444444,1,1,1.0,1.0
389030,5,11,144.36249999999998,0.1488888888888888,1,1,0.45454545454545453,0.09090909090909091
629798,2,2,,,0,0,1.0,0.0
162313,2,2,2020.213888888889,0.1294444444444444,1,1,1.0,0.5
888407,1,1,,,0,0,1.0,0.0
1273193,1,2,7.374166666666666,0.0561111111111111,1,1,0.5,0.5
1360314,7,8,118.94805555555556,0.1458333333333333,2,1,0.875,0.25
129811,1,1,0.0077777777777777,0.015,1,1,1.0,1.0
661096,1,4,0.0227777777777777,0.2383333333333333,1,1,0.25,0.25
1296018,9,18,0.0472222222222222,0.1227777777777777,1,1,0.5,0.05555555555555555
532126,1,1,0.0272222222222222,0.0586111111111111,1,1,1.0,1.0
814238,2,4,,,1,1,0.5,0.25
596876,6,15,1.2333333333333334,0.1058333333333333,1,1,0.4,0.06666666666666667
808398,2,2,,,0,0,1.0,0.0
147828,11,25,,,0,0,0.44,0.0
965056,1,1,,,0,0,1.0,0.0
1150945,3,6,,,0,0,0.5,0.0
251093,1,1,,,0,0,1.0,0.0
1301279,2,5,0.02,0.0297222222222222,2,1,0.4,0.4
87176,6,6,,,0,0,1.0,0.0
735145,1,1,,,0,0,1.0,0.0
826822,1,1,,,0,0,1.0,0.0
1129553,2,3,205.2035185185185,0.1194444444444444,2,1,0.6666666666666666,0.6666666666666666
1037384,1,2,1206.4333333333334,0.0308333333333333,1,1,0.5,0.5
386842,1,6,188.70388888888888,0.385,2,1,0.16666666666666666,0.3333333333333333
948674,1,1,,,0,0,1.0,0.0
914734,2,2,1446.7866666666666,0.1255555555555555,1,1,1.0,0.5
585372,2,3,0.0452777777777777,0.0925,1,1,0.6666666666666666,0.3333333333333333
1261557,12,15,0.2364930555555555,0.2459375,5,1,0.8,0.3333333333333333
126583,1,2,,,0,0,0.5,0.0
707958,2,3,,,0,0,0.6666666666666666,0.0
660677,1,1,0.0069444444444444,0.0655555555555555,1,1,1.0,1.0
180362,2,2,,,0,0,1.0,0.0
936712,1,1,,,0,0,1.0,0.0
1225179,3,4,,,0,0,0.75,0.0
132246,1,2,,,0,0,0.5,0.0
820229,3,4,0.0305555555555555,0.2672222222222222,1,1,0.75,0.25
1277684,1,1,,,0,0,1.0,0.0
1242765,1,1,,,0,0,1.0,0.0
1260068,1,1,,,0,0,1.0,0.0
179056,1,1,,,0,0,1.0,0.0
1209136,3,4,,,0,0,0.75,0.0
310789,1,1,0.0083333333333333,0.0194444444444444,1,1,1.0,1.0
875496,1,2,1739.0552777777775,0.0205555555555555,1,1,0.5,0.5
44752,1,2,,,0,0,0.5,0.0
1396960,1,1,,,1,1,1.0,1.0
1096378,1,1,,,0,0,1.0,0.0
455628,1,4,379.4383333333333,0.0427777777777777,1,1,0.25,0.25
1028889,1,1,0.0488888888888888,-0.0169444444444444,1,1,1.0,1.0
1036772,1,1,,,0,0,1.0,0.0
655325,1,1,327.2441666666667,0.0972222222222222,1,1,1.0,1.0
1218964,2,5,,,0,0,0.4,0.0
605229,1,1,,,0,0,1.0,0.0
441381,1,4,0.1511111111111111,1.1530555555555555,1,1,0.25,0.25
1353108,1,1,,,0,0,1.0,0.0
16401,1,1,,,0,0,1.0,0.0
464435,6,15,141.73,-139.78101851851855,3,1,0.4,0.2
496842,1,1,,,0,0,1.0,0.0
239567,1,2,,,0,0,0.5,0.0
580236,1,1,,,0,0,1.0,0.0
392296,1,2,1378.4944444444443,0.0130555555555555,1,1,0.5,0.5
426208,2,2,,,1,1,1.0,0.5
967366,10,13,,,0,0,0.7692307692307693,0.0
1002551,3,4,,,0,0,0.75,0.0
771659,1,1,0.0041666666666666,0.0411111111111111,1,1,1.0,1.0
643228,2,4,,,0,0,0.5,0.0
452247,7,14,,,0,0,0.5,0.0
792567,1,2,0.0011111111111111,0.0338888888888888,1,1,0.5,0.5
24488,1,4,,,0,0,0.25,0.0
598107,2,5,-0.0851388888888888,0.1848611111111111,1,1,0.4,0.2
325190,1,3,73.84833333333333,0.5513888888888889,1,1,0.3333333333333333,0.3333333333333333
995908,2,5,0.0241666666666666,0.1252777777777777,1,1,0.4,0.2
1258911,1,1,1506.7930555555556,0.0327777777777777,1,1,1.0,1.0
494742,1,2,,,0,0,0.5,0.0
1009644,1,4,262.53694444444443,0.0188888888888888,1,1,0.25,0.25
521734,1,3,0.0008333333333333,0.3747222222222222,1,1,0.3333333333333333,0.3333333333333333
102794,3,3,,,0,0,1.0,0.0
831166,1,2,,,1,1,0.5,0.5
365060,18,22,722.2438888888889,0.1002777777777777,1,1,0.8181818181818182,0.045454545454545456
1136622,1,1,0.0027777777777777,0.0186111111111111,1,1,1.0,1.0
565865,1,2,0.0113888888888888,0.0583333333333333,2,1,0.5,1.0
991285,2,2,,,0,0,1.0,0.0
427675,1,6,72.16805555555555,0.0744444444444444,1,1,0.16666666666666666,0.16666666666666666
1162772,1,1,,,3,1,1.0,3.0
825575,8,11,,,0,0,0.7272727272727273,0.0
611188,1,1,,,0,0,1.0,0.0
590602,1,3,0.4738888888888889,0.0469444444444444,1,1,0.3333333333333333,0.3333333333333333
115582,1,1,,,0,0,1.0,0.0
468318,1,3,0.0036111111111111,0.0622222222222222,2,1,0.3333333333333333,0.6666666666666666
4115,2,8,0.1545833333333333,0.24625,2,1,0.25,0.25
1255688,6,12,0.0263888888888888,0.46125,2,1,0.5,0.16666666666666666
199723,1,1,,,0,0,1.0,0.0
61967,1,1,,,0,0,1.0,0.0
752309,1,2,0.0713888888888888,0.1072222222222222,1,1,0.5,0.5
150267,1,1,,,0,0,1.0,0.0
1074449,3,8,514.693611111111,0.0688888888888888,1,1,0.375,0.125
309435,31,36,0.1086111111111111,0.25,1,1,0.8611111111111112,0.027777777777777776
797872,2,2,0.0158333333333333,0.1991666666666666,1,1,1.0,0.5
902080,1,1,,,0,0,1.0,0.0
857084,1,2,,,0,0,0.5,0.0
672338,1,1,,,0,0,1.0,0.0
503891,1,1,0.0319444444444444,0.0216666666666666,1,1,1.0,1.0
346240,1,1,,,0,0,1.0,0.0
438546,1,1,,,0,0,1.0,0.0
42168,1,1,0.0158333333333333,0.045,1,1,1.0,1.0
371982,1,1,,,0,0,1.0,0.0
1266017,1,1,162.0236111111111,0.0483333333333333,1,1,1.0,1.0
1384711,2,2,,,0,0,1.0,0.0
73645,14,28,459.3633333333333,0.0519444444444444,1,1,0.5,0.03571428571428571
882567,5,5,,,0,0,1.0,0.0
336360,1,6,1080.673425925926,-0.2487037037037037,1,1,0.16666666666666666,0.16666666666666666
760187,2,4,0.1366666666666666,0.0261111111111111,1,1,0.5,0.25
1196748,2,2,480.25805555555553,0.0788888888888888,1,1,1.0,0.5
264870,1,1,,,0,0,1.0,0.0
915301,1,1,,,0,0,1.0,0.0
1258710,1,1,,,0,0,1.0,0.0
945421,3,3,0.0111111111111111,0.0777777777777777,2,1,1.0,0.6666666666666666
664829,1,2,390.3622222222222,0.0338888888888888,2,1,0.5,1.0
299845,9,16,0.4749999999999999,0.2033333333333333,1,1,0.5625,0.0625
563592,1,1,0.0061111111111111,0.0994444444444444,1,1,1.0,1.0
170768,2,2,,,0,0,1.0,0.0
1399916,1,1,,,0,0,1.0,0.0
1136644,1,1,3.553333333333333,0.0475,1,1,1.0,1.0
1103522,1,1,,,0,0,1.0,0.0
214601,1,1,,,0,0,1.0,0.0
595098,2,4,,,0,0,0.5,0.0
723105,1,1,,,0,0,1.0,0.0
1130204,11,20,0.25,0.2994444444444444,2,1,0.55,0.1
108348,4,5,,,0,0,0.8,0.0
1071586,2,2,,,0,0,1.0,0.0
1383726,3,3,0.1202777777777777,0.0336111111111111,1,1,1.0,0.3333333333333333
86354,5,10,,,0,0,0.5,0.0
138829,1,3,,,0,0,0.3333333333333333,0.0
1241117,1,1,,,0,0,1.0,0.0
700052,1,1,,,0,0,1.0,0.0
23044,1,1,,,0,0,1.0,0.0
1045613,1,3,,,0,0,0.3333333333333333,0.0
377261,1,1,,,0,0,1.0,0.0
819001,1,1,49.68416666666667,0.0680555555555555,1,1,1.0,1.0
1199165,1,1,,,0,0,1.0,0.0
787979,1,1,,,0,0,1.0,0.0
149978,10,14,431.42851851851856,0.3513888888888888,3,1,0.7142857142857143,0.21428571428571427
182156,8,10,36.06444444444445,0.3298148148148148,4,1,0.8,0.4
392741,1,1,0.0294444444444444,0.0133333333333333,1,1,1.0,1.0
42609,2,2,,,0,0,1.0,0.0
905280,1,3,795.0533333333333,0.1411111111111111,1,1,0.3333333333333333,0.3333333333333333
923017,2,2,2125.983888888889,0.06,1,1,1.0,0.5
479690,1,1,,,0,0,1.0,0.0
1145983,1,1,,,0,0,1.0,0.0
365194,2,2,-0.0005555555555555,0.2858333333333333,1,1,1.0,0.5
692670,1,1,,,0,0,1.0,0.0
1377642,1,1,,,0,0,1.0,0.0
888465,4,14,750.9091666666667,0.0633333333333333,1,1,0.2857142857142857,0.07142857142857142
1155978,3,8,437.4644444444444,0.0688888888888888,1,1,0.375,0.125
244853,6,11,0.0328472222222222,0.1755902777777777,4,1,0.5454545454545454,0.36363636363636365
1113417,10,19,925.6397222222222,0.3202777777777778,2,1,0.5263157894736842,0.10526315789473684
258514,1,3,,,0,0,0.3333333333333333,0.0
1183291,1,1,,,0,0,1.0,0.0
1180797,3,5,,,0,0,0.6,0.0
74280,2,2,1573.0158333333334,0.0375,1,1,1.0,0.5
321061,9,14,783.153148148148,1.117962962962963,4,1,0.6428571428571429,0.2857142857142857
555265,6,13,-0.2494444444444444,0.6080555555555556,2,1,0.46153846153846156,0.15384615384615385
1395724,2,6,-5.4688888888888885,7.590000000000001,1,1,0.3333333333333333,0.16666666666666666
839243,1,1,,,0,0,1.0,0.0
1101330,2,2,,,0,0,1.0,0.0
308421,2,7,0.1339814814814814,0.0668518518518518,3,1,0.2857142857142857,0.42857142857142855
777767,2,2,,,0,0,1.0,0.0
248871,1,1,,,0,0,1.0,0.0
619227,14,24,53.12444444444444,1.024166666666667,2,1,0.5833333333333334,0.08333333333333333
22090,1,2,0.0019444444444444,0.2122222222222222,1,1,0.5,0.5
1275262,1,1,,,0,0,1.0,0.0
621474,24,28,504.9973611111111,0.0063194444444444,6,1,0.8571428571428571,0.21428571428571427
183459,1,1,,,0,0,1.0,0.0
722862,4,5,1336.335,0.0669444444444444,1,1,0.8,0.2
698324,1,1,,,0,0,1.0,0.0
167101,1,4,51.18416666666667,0.0372222222222222,2,1,0.25,0.5
452625,1,3,0.0269444444444444,0.0438888888888888,1,1,0.3333333333333333,0.3333333333333333
344568,1,1,,,0,0,1.0,0.0
314777,1,1,,,0,0,1.0,0.0
912048,1,1,,,0,0,1.0,0.0
486538,1,1,0.0125,0.0333333333333333,1,1,1.0,1.0
349186,1,2,,,1,1,0.5,0.5
639061,1,1,0.0041666666666666,0.01,1,1,1.0,1.0
290203,2,4,0.7327777777777778,0.0069444444444444,1,1,0.5,0.25
1020965,1,3,0.0011111111111111,0.0813888888888888,1,1,0.3333333333333333,0.3333333333333333
1243872,2,2,,,0,0,1.0,0.0
552165,5,12,,,1,1,0.4166666666666667,0.08333333333333333
1367164,1,1,,,0,0,1.0,0.0
1401333,3,3,23.144166666666667,0.0870833333333333,2,1,1.0,0.6666666666666666
1285176,16,34,719.6427777777777,0.19,1,1,0.47058823529411764,0.029411764705882353
1229883,1,1,,,0,0,1.0,0.0
1063596,1,1,,,0,0,1.0,0.0
1195351,1,2,,,0,0,0.5,0.0
1241302,1,1,,,0,0,1.0,0.0
997911,1,1,,,0,0,1.0,0.0
1357615,1,7,,,0,0,0.14285714285714285,0.0
116771,3,6,0.0013888888888888,0.0138888888888888,1,1,0.5,0.16666666666666666
615665,1,1,,,0,0,1.0,0.0
794027,4,5,,,0,0,0.8,0.0
1351802,1,2,,,0,0,0.5,0.0
1299105,1,1,,,0,0,1.0,0.0
7051,6,8,,,0,0,0.75,0.0
89750,1,1,,,0,0,1.0,0.0
712702,5,5,,,0,0,1.0,0.0
1074709,1,1,,,0,0,1.0,0.0
391258,1,1,,,1,1,1.0,1.0
21464,1,1,,,0,0,1.0,0.0
123707,1,1,,,0,0,1.0,0.0
1222947,1,1,,,0,0,1.0,0.0
345041,1,2,,,0,0,0.5,0.0
1351788,13,35,31.43509882478633,18.175969551282048,4,1,0.37142857142857144,0.11428571428571428
781189,2,2,0.1465277777777777,0.0379166666666666,1,1,1.0,0.5
711167,1,4,2375.534166666667,0.075,1,1,0.25,0.25
712608,1,2,63.36277777777778,0.0480555555555555,1,1,0.5,0.5
1128161,2,4,,,1,1,0.5,0.25
610683,1,2,,,2,1,0.5,1.0
1171518,1,1,,,0,0,1.0,0.0
266892,11,11,1939.4722222222224,0.0527777777777777,1,1,1.0,0.09090909090909091
261793,1,4,741.1530555555555,0.0644444444444444,1,1,0.25,0.25
90093,1,1,0.0063888888888888,0.3302777777777778,1,1,1.0,1.0
637274,2,4,0.0097222222222222,0.0194444444444444,1,1,0.5,0.25
1299951,7,19,0.1041666666666666,0.1272222222222221,3,1,0.3684210526315789,0.15789473684210525
1352958,1,9,0.6086111111111111,0.1105555555555555,1,1,0.1111111111111111,0.1111111111111111
197491,1,2,1637.0722222222223,0.0916666666666666,1,1,0.5,0.5
241863,3,7,0.0255555555555555,0.0922222222222222,2,1,0.42857142857142855,0.2857142857142857
484962,3,4,,,0,0,0.75,0.0
474388,1,1,,,0,0,1.0,0.0
106381,2,3,2017.1652777777776,0.0797222222222222,1,1,0.6666666666666666,0.3333333333333333
25172,3,3,,,0,0,1.0,0.0
785971,1,1,,,0,0,1.0,0.0
1008049,1,1,,,0,0,1.0,0.0
2559,1,1,,,0,0,1.0,0.0
2468,1,2,6.070833333333334,0.0305555555555555,1,1,0.5,0.5
907815,3,7,,,1,1,0.42857142857142855,0.14285714285714285
1406708,14,20,1579.3573611111112,0.0676388888888889,1,1,0.7,0.05
1292590,1,1,,,0,0,1.0,0.0
1303260,2,3,44.40833333333333,0.0286111111111111,1,1,0.6666666666666666,0.3333333333333333
61806,1,2,0.2047222222222222,0.0183333333333333,1,1,0.5,0.5
492404,1,1,1770.8944444444444,0.0163888888888888,1,1,1.0,1.0
770628,1,1,,,0,0,1.0,0.0
343558,1,1,,,0,0,1.0,0.0
461572,1,1,,,0,0,1.0,0.0
16518,1,1,,,0,0,1.0,0.0
1143581,1,1,,,0,0,1.0,0.0
1125260,2,2,,,0,0,1.0,0.0
353389,1,1,92.83083333333332,0.1027777777777777,1,1,1.0,1.0
962874,1,1,,,0,0,1.0,0.0
697828,1,3,0.0108333333333333,0.1291666666666666,1,1,0.3333333333333333,0.3333333333333333
1255071,31,46,0.1977777777777777,2.477777777777778,1,1,0.6739130434782609,0.021739130434782608
703691,3,3,0.0063888888888888,0.0633333333333333,1,1,1.0,0.3333333333333333
1179331,5,8,16.84722222222222,0.2268055555555555,2,1,0.625,0.25
1384144,1,2,184.85972222222225,1.3702777777777777,1,1,0.5,0.5
888351,1,1,,,0,0,1.0,0.0
730367,3,3,,,0,0,1.0,0.0
292466,4,7,21.176111111111112,0.2905555555555555,1,1,0.5714285714285714,0.14285714285714285
1261001,1,1,,,0,0,1.0,0.0
267503,1,1,,,0,0,1.0,0.0
1351148,3,4,0.0061111111111111,0.0483333333333333,1,1,0.75,0.25
588554,1,1,,,0,0,1.0,0.0
1156837,2,2,,,0,0,1.0,0.0
412403,1,2,,,2,1,0.5,1.0
995830,1,1,,,0,0,1.0,0.0
677571,1,1,0.0294444444444444,0.0616666666666666,1,1,1.0,1.0
9846,5,5,,,0,0,1.0,0.0
583525,2,5,1178.5594444444444,0.2141666666666666,2,1,0.4,0.4
747097,1,2,0.1769444444444444,0.0888888888888888,1,1,0.5,0.5
909626,1,1,,,0,0,1.0,0.0
326049,5,11,798.4938888888889,0.0693055555555555,2,1,0.45454545454545453,0.18181818181818182
1169194,1,1,,,0,0,1.0,0.0
684720,2,2,,,0,0,1.0,0.0
552571,3,8,,,1,1,0.375,0.125
1153149,1,1,,,0,0,1.0,0.0
145492,2,8,121.85833333333332,0.0572222222222222,2,1,0.25,0.25
38015,517,921,,,2,1,0.5613463626492943,0.002171552660152009
392132,2,2,,,0,0,1.0,0.0
443817,1,1,,,0,0,1.0,0.0
344727,7,12,778.4536111111111,0.2388888888888888,2,1,0.5833333333333334,0.16666666666666666
494643,1,2,188.83166666666668,0.0719444444444444,1,1,0.5,0.5
1111088,1,1,,,0,0,1.0,0.0
982027,3,6,,,1,1,0.5,0.16666666666666666
156391,2,11,0.1422222222222222,0.0322222222222222,1,1,0.18181818181818182,0.09090909090909091
356665,4,5,,,0,0,0.8,0.0
392061,1,1,,,0,0,1.0,0.0
1178494,2,8,0.3576388888888889,0.2266666666666666,2,1,0.25,0.25
566836,1,2,,,0,0,0.5,0.0
985118,1,3,,,0,0,0.3333333333333333,0.0
500948,1,1,,,0,0,1.0,0.0
622889,17,49,,,0,0,0.3469387755102041,0.0
484641,8,12,21.05255555555556,18.77161111111111,2,1,0.6666666666666666,0.16666666666666666
54741,1,1,,,0,0,1.0,0.0
749910,1,1,,,0,0,1.0,0.0
49158,21,35,0.0041666666666666,0.1902777777777777,1,1,0.6,0.02857142857142857
541173,3,3,0.0022222222222222,0.0219444444444444,1,1,1.0,0.3333333333333333
379023,1,1,,,0,0,1.0,0.0
676533,1,1,,,0,0,1.0,0.0
1077585,3,6,0.0269444444444444,0.0697222222222222,2,1,0.5,0.3333333333333333
1053258,2,3,-0.0052777777777777,5.66,1,1,0.6666666666666666,0.3333333333333333
638666,1,1,,,0,0,1.0,0.0
1052311,9,15,38.57111111111111,0.2115277777777778,2,1,0.6,0.13333333333333333
709797,3,3,36.76638888888889,0.0211111111111111,1,1,1.0,0.3333333333333333
1019196,1,8,654.2169444444445,0.0652777777777777,2,1,0.125,0.25
904642,1,1,,,0,0,1.0,0.0
828065,2,2,,,0,0,1.0,0.0
206587,1,1,,,0,0,1.0,0.0
434900,7,13,28.06916666666667,0.9416666666666668,2,1,0.5384615384615384,0.15384615384615385
1317771,5,11,-0.0055555555555555,167.45305555555555,1,1,0.45454545454545453,0.09090909090909091
620339,1,1,,,0,0,1.0,0.0
1399392,1,1,,,0,0,1.0,0.0
1227941,1,1,0.0011111111111111,0.0166666666666666,1,1,1.0,1.0
254146,4,6,0.0002777777777777,0.1480555555555555,4,1,0.6666666666666666,0.6666666666666666
453087,1,1,,,0,0,1.0,0.0
880738,1,1,,,0,0,1.0,0.0
250268,1,1,,,0,0,1.0,0.0
908873,1,1,,,0,0,1.0,0.0
811516,1,1,,,0,0,1.0,0.0
1278460,2,10,2347.0533333333333,0.0825,1,1,0.2,0.1
57559,1,1,381.01972222222224,0.0644444444444444,1,1,1.0,1.0
465850,1,1,,,0,0,1.0,0.0
698974,1,1,,,0,0,1.0,0.0
997282,13,22,14.73,0.8552777777777778,2,1,0.5909090909090909,0.09090909090909091
1365892,1,2,,,1,1,0.5,0.5
1371724,1,1,,,0,0,1.0,0.0
620340,2,2,,,0,0,1.0,0.0
1039214,1,1,0.0030555555555555,0.0266666666666666,1,1,1.0,1.0
639724,1,6,,,1,1,0.16666666666666666,0.16666666666666666
1354703,1,4,2881.4869444444444,0.4847222222222222,1,1,0.25,0.25
961255,6,9,,,0,0,0.6666666666666666,0.0
1323877,1,1,,,0,0,1.0,0.0
1170453,7,13,257.89916666666664,3.653518518518519,2,1,0.5384615384615384,0.15384615384615385
174258,1,1,,,0,0,1.0,0.0
502424,9,11,,,0,0,0.8181818181818182,0.0
1018768,1,2,,,0,0,0.5,0.0
1128667,1,1,,,0,0,1.0,0.0
264847,2,3,,,1,1,0.6666666666666666,0.3333333333333333
1161163,896,1447,376.45280121527776,-47.43981076388889,113,1,0.6192121630960609,0.07809260539046303
982453,10,15,0.0908333333333333,0.7183333333333334,2,1,0.6666666666666666,0.13333333333333333
640902,1,4,0.3508333333333333,0.1144444444444444,1,1,0.25,0.25
1299094,1,1,,,0,0,1.0,0.0
811310,1,2,3.36,0.1313888888888889,1,1,0.5,0.5
1009304,1,4,0.2413888888888888,1.0627777777777778,1,1,0.25,0.25
596542,1,4,63.74666666666667,0.0716666666666666,1,1,0.25,0.25
606823,1,3,,,0,0,0.3333333333333333,0.0
962228,1,1,,,0,0,1.0,0.0
1183681,6,6,,,0,0,1.0,0.0
2519,3,14,202.2363888888889,0.1791666666666666,1,1,0.21428571428571427,0.07142857142857142
191760,2,2,,,0,0,1.0,0.0
139962,1,6,,,0,0,0.16666666666666666,0.0
715603,1,1,,,0,0,1.0,0.0
178150,1,1,,,0,0,1.0,0.0
939343,1,1,,,0,0,1.0,0.0
766427,1,1,,,0,0,1.0,0.0
1086034,1,1,1090.2586111111111,0.0266666666666666,1,1,1.0,1.0
1396109,18,26,1379.5891666666666,0.1125,1,1,0.6923076923076923,0.038461538461538464
1020737,8,27,468.389605263158,13.464649122807018,5,1,0.2962962962962963,0.18518518518518517
1214964,1,1,,,0,0,1.0,0.0
257462,4,8,695.2380555555555,0.0397222222222222,2,1,0.5,0.25
195721,9,12,59.11816666666666,2.619,2,1,0.75,0.16666666666666666
546478,1,3,,,0,0,0.3333333333333333,0.0
771204,1,1,,,0,0,1.0,0.0
570716,9,14,72.59583333333333,0.2069444444444444,1,1,0.6428571428571429,0.07142857142857142
121370,1,3,0.0766666666666666,0.0230555555555555,1,1,0.3333333333333333,0.3333333333333333
218322,2,3,,,0,0,0.6666666666666666,0.0
285372,1,2,,,1,1,0.5,0.5
229321,2,3,122.52694444444444,0.0933333333333333,1,1,0.6666666666666666,0.3333333333333333
98642,1,1,,,0,0,1.0,0.0
171785,1,2,0.0144444444444444,0.1341666666666666,1,1,0.5,0.5
688237,2,5,362.7125,0.3269444444444444,1,1,0.4,0.2
220300,1,1,0.0088888888888888,0.0308333333333333,1,1,1.0,1.0
1000678,2,2,0.0552777777777777,0.0405555555555555,1,1,1.0,0.5
1012089,1,4,7.041666666666667,0.0922222222222222,1,1,0.25,0.25
5193,1,1,,,0,0,1.0,0.0
1302860,1,1,,,0,0,1.0,0.0
867768,1,6,0.1552777777777777,0.0224999999999999,4,1,0.16666666666666666,0.6666666666666666
1164877,5,5,,,0,0,1.0,0.0
820191,1,2,0.0055555555555555,0.0458333333333333,1,1,0.5,0.5
1312409,1,1,,,0,0,1.0,0.0
815267,1,1,,,0,0,1.0,0.0
647347,2,4,,,0,0,0.5,0.0
265956,1,1,,,0,0,1.0,0.0
118810,1,1,,,0,0,1.0,0.0
863250,2,2,0.0686111111111111,0.0275,1,1,1.0,0.5
171693,2,2,42.17861111111111,0.0663888888888888,1,1,1.0,0.5
1296733,2,2,,,1,1,1.0,0.5
104613,1,1,,,0,0,1.0,0.0
609294,1,2,1030.1458333333333,0.0952777777777777,2,1,0.5,1.0
517904,3,4,,,0,0,0.75,0.0
994000,1,2,,,0,0,0.5,0.0
573058,1,1,,,0,0,1.0,0.0
